user_id,user_risk_score,user_region,strategy_id,outcome
U03395,0.57,north,S0059,0
U00435,0.49,south,S0068,0
U03323,0.94,overseas,S0057,0
U00337,0.26,central,S0099,0
U00973,0.9,overseas,S0053,1
U01915,0.91,north,S0110,0
U01245,0.73,central,S0026,0
U03554,0.87,south,S0026,1
U04269,0.03,north,S0084,1
U01930,0.87,west,S0111,0
U01151,0.9,east,S0025,1
U02931,0.48,north,S0119,0
U01551,0.67,west,S0034,1
U04849,0.91,south,S0016,0
U01897,0.48,central,S0055,1
U02827,0.78,north,S0031,0
U01567,0.81,west,S0026,0
U02786,0.38,north,S0111,1
U01746,0.76,west,S0101,0
U02421,0.42,south,S0037,1
U04270,0.91,south,S0104,0
U02714,0.71,north,S0019,0
U02984,0.79,east,S0023,1
U01157,0.11,east,S0116,0
U03820,0.08,south,S0109,1
U00448,0.31,overseas,S0039,0
U04339,0.03,south,S0098,1
U00428,0.19,central,S0044,0
U04895,0.58,west,S0063,0
U00938,0.09,north,S0072,0
U03493,0.98,overseas,S0040,1
U01481,0.04,west,S0115,1
U01428,0.07,east,S0087,0
U01754,0.57,overseas,S0052,0
U03011,0.98,west,S0031,0
U04899,0.8,central,S0040,0
U02433,0.12,east,S0029,1
U01606,0.93,overseas,S0092,0
U03420,0.93,east,S0023,0
U03580,0.51,overseas,S0072,1
U00037,0.57,east,S0084,0
U04908,0.87,east,S0045,1
U04800,0.79,south,S0062,0
U03739,0.35,west,S0120,1
U02926,0.29,north,S0060,0
U03337,0.91,overseas,S0030,0
U01504,0.41,east,S0050,0
U02706,0.32,overseas,S0120,1
U02742,0.07,south,S0092,1
U02308,0.33,south,S0025,1
U00786,0.79,west,S0029,0
U02582,0.74,central,S0058,0
U04591,0.62,central,S0055,1
U02403,0.59,central,S0005,0
U02847,0.14,overseas,S0062,1
U04507,0.9,east,S0016,0
U00362,0.04,overseas,S0117,1
U00519,0.11,central,S0094,1
U00209,0.58,north,S0084,1
U00024,0.4,east,S0065,1
U00836,0.84,overseas,S0084,1
U02967,0.81,central,S0037,0
U02930,0.78,north,S0023,1
U04170,0.94,central,S0037,0
U03335,0.57,west,S0012,1
U00286,0.79,east,S0088,0
U04701,0.15,west,S0041,0
U03628,0.87,west,S0016,0
U03293,0.27,central,S0094,0
U00824,0.22,central,S0119,1
U02950,0.51,south,S0004,0
U04777,0.74,south,S0037,1
U03069,0.6,east,S0028,0
U04291,0.85,north,S0021,0
U02901,0.9,north,S0057,0
U04804,0.82,north,S0029,1
U02138,0.96,central,S0037,0
U01642,0.14,central,S0058,1
U00697,0.22,west,S0034,1
U00023,0.21,overseas,S0046,1
U01889,0.19,east,S0011,1
U00769,0.07,north,S0069,1
U03812,0.93,south,S0029,0
U03410,0.3,west,S0080,1
U04200,0.76,south,S0016,0
U01161,0.02,east,S0096,0
U00920,0.85,central,S0023,0
U03898,0.3,east,S0022,0
U04844,0.28,overseas,S0099,1
U02253,0.85,overseas,S0037,0
U01829,0.94,south,S0037,1
U02109,0.39,north,S0071,1
U02721,0.89,west,S0022,0
U04265,0.16,south,S0044,1
U02742,0.88,overseas,S0026,0
U02358,0.42,west,S0081,0
U03417,0.21,north,S0058,1
U03093,0.62,overseas,S0054,1
U04711,0.3,south,S0022,1
U00823,0.11,central,S0118,1
U04833,0.23,central,S0118,0
U02102,0.6,overseas,S0039,0
U02882,0.34,overseas,S0004,1
U02054,0.79,south,S0029,0
U03375,0.1,north,S0025,1
U02323,0.49,overseas,S0112,1
U00559,0.92,south,S0040,0
U04185,0.64,east,S0042,0
U01879,0.78,north,S0030,1
U00627,0.24,south,S0079,1
U04090,0.56,central,S0072,1
U01086,1.0,overseas,S0025,1
U01242,0.05,east,S0001,0
U04318,0.78,north,S0029,1
U01881,0.96,south,S0023,0
U04909,0.46,west,S0044,0
U01936,0.24,central,S0116,0
U03736,0.38,south,S0081,1
U04338,0.26,east,S0115,0
U01469,0.98,south,S0074,0
U03028,0.92,central,S0030,0
U04739,0.61,north,S0007,0
U04929,0.75,north,S0040,0
U02338,0.26,west,S0093,1
U04819,0.97,east,S0023,1
U02325,0.54,north,S0109,1
U00104,0.33,central,S0054,1
U01216,0.08,overseas,S0003,0
U00664,0.99,west,S0026,1
U01096,0.09,overseas,S0112,0
U01399,0.54,south,S0082,0
U00974,0.73,south,S0031,0
U04818,0.58,north,S0060,0
U04661,0.95,overseas,S0021,0
U02383,0.81,north,S0031,0
U00632,0.64,central,S0046,0
U04633,0.55,east,S0066,1
U00462,0.96,north,S0023,1
U00171,0.84,west,S0037,0
U01821,0.06,west,S0082,0
U00159,0.34,central,S0100,1
U03890,0.77,east,S0069,0
U00747,0.86,east,S0026,1
U00389,0.73,central,S0075,1
U03335,0.34,south,S0088,1
U04881,0.98,overseas,S0046,1
U03119,0.18,east,S0110,1
U04563,0.75,east,S0021,0
U02671,0.36,west,S0098,1
U01824,0.83,north,S0025,0
U00439,0.14,east,S0019,1
U01672,0.7,east,S0029,0
U01030,0.36,west,S0112,1
U03607,0.48,east,S0102,0
U01170,0.3,overseas,S0119,0
U02136,0.74,east,S0030,1
U02227,0.03,overseas,S0003,0
U01549,0.3,central,S0055,1
U03508,0.14,east,S0117,1
U01517,0.73,overseas,S0037,1
U01504,0.04,north,S0057,1
U03812,0.94,overseas,S0030,1
U04193,0.21,overseas,S0103,0
U01839,0.5,overseas,S0024,0
U03678,0.63,overseas,S0009,1
U02396,0.89,overseas,S0100,0
U04344,0.19,west,S0118,0
U04326,0.64,west,S0028,0
U03943,0.93,south,S0030,1
U04342,0.34,west,S0119,1
U00888,0.38,central,S0011,0
U03382,0.59,overseas,S0038,1
U02755,0.18,north,S0081,0
U03016,0.89,south,S0030,0
U02875,0.51,south,S0056,1
U01813,0.71,east,S0026,1
U00888,0.84,overseas,S0037,1
U00470,0.2,central,S0025,1
U01820,0.29,overseas,S0118,1
U00581,0.84,south,S0056,0
U03970,0.18,central,S0110,1
U04522,0.64,south,S0007,0
U04679,0.83,central,S0023,1
U00388,0.01,west,S0069,1
U00423,0.28,north,S0094,1
U03263,0.66,central,S0047,1
U02775,0.94,north,S0016,0
U00822,0.06,south,S0088,1
U03243,0.47,central,S0047,0
U00293,0.39,north,S0075,0
U03104,0.64,overseas,S0001,0
U03795,0.56,west,S0083,0
U00901,0.12,north,S0068,1
U01471,0.62,east,S0065,1
U01107,0.98,east,S0026,1
U03655,0.03,west,S0090,0
U02075,0.94,central,S0025,1
U01287,0.98,south,S0046,0
U01163,0.95,east,S0016,1
U03823,0.89,east,S0021,1
U02064,0.74,south,S0025,1
U00946,0.89,east,S0029,0
U01592,0.06,west,S0094,1
U01068,0.04,central,S0108,0
U03787,0.21,south,S0112,1
U04088,0.88,north,S0060,0
U01888,0.23,west,S0109,0
U03580,0.15,overseas,S0119,0
U02555,0.88,overseas,S0040,0
U03400,0.4,east,S0021,0
U02169,0.97,east,S0040,0
U02009,0.97,west,S0022,1
U03815,0.57,overseas,S0114,0
U03804,0.74,south,S0065,0
U02625,0.29,overseas,S0112,0
U04867,0.79,west,S0025,0
U00481,0.29,overseas,S0087,0
U01915,0.5,central,S0053,0
U04532,0.39,south,S0020,0
U02728,0.77,west,S0021,0
U04292,0.62,west,S0111,0
U02485,0.89,overseas,S0022,0
U04483,0.08,overseas,S0106,1
U00639,0.9,west,S0087,0
U00731,0.03,overseas,S0047,1
U01260,0.14,central,S0116,1
U02935,0.66,west,S0077,0
U03084,0.24,overseas,S0104,0
U04961,0.93,north,S0064,1
U04945,0.43,north,S0017,1
U00124,0.18,south,S0081,1
U02752,0.49,west,S0013,0
U04311,0.35,south,S0029,1
U01855,0.73,east,S0040,1
U02783,0.24,west,S0018,1
U01524,0.67,south,S0002,0
U02108,0.97,east,S0073,0
U04148,0.72,west,S0040,1
U04426,0.95,east,S0063,0
U03888,0.22,central,S0102,1
U04164,0.85,south,S0025,0
U03754,0.87,central,S0021,0
U02358,0.61,north,S0018,1
U00175,0.12,central,S0048,1
U03877,0.5,east,S0077,0
U00257,0.83,central,S0026,0
U03532,0.65,south,S0062,0
U00069,0.27,south,S0063,0
U04873,0.6,overseas,S0054,1
U03994,0.77,south,S0051,0
U04349,0.85,north,S0019,0
U00959,0.14,west,S0094,1
U01607,0.67,central,S0008,1
U02784,0.49,south,S0036,0
U03749,0.77,overseas,S0054,0
U04207,0.73,north,S0058,0
U01427,0.45,west,S0068,0
U01632,0.76,north,S0021,1
U04911,0.98,west,S0037,0
U03897,0.45,overseas,S0022,1
U01821,0.53,south,S0078,1
U02898,0.15,central,S0089,0
U04478,0.66,west,S0037,0
U02387,0.11,central,S0087,0
U00687,0.15,overseas,S0061,1
U00234,0.3,south,S0083,1
U00081,0.93,west,S0022,0
U01003,0.66,south,S0006,0
U02901,0.46,north,S0096,0
U04224,0.72,overseas,S0023,0
U02220,0.66,north,S0059,0
U03693,0.84,east,S0023,0
U02838,0.85,north,S0022,0
U03006,0.31,south,S0053,1
U03742,0.84,central,S0066,0
U03713,0.76,east,S0040,0
U03504,0.68,central,S0023,1
U02958,0.83,north,S0031,1
U02836,0.92,south,S0023,1
U00879,0.78,south,S0016,0
U02130,0.17,east,S0094,1
U03177,0.0,north,S0090,1
U04208,0.52,south,S0036,1
U01766,0.87,overseas,S0019,0
U04145,0.64,central,S0087,0
U04377,0.58,north,S0001,1
U04299,0.84,east,S0040,1
U04190,0.21,overseas,S0101,0
U01034,0.49,north,S0074,0
U01377,0.67,west,S0102,0
U00659,0.55,north,S0080,0
U03776,0.87,north,S0021,0
U04006,0.83,south,S0025,1
U02024,0.83,east,S0030,0
U02626,0.66,overseas,S0088,0
U04884,0.07,north,S0057,1
U01592,0.56,overseas,S0093,1
U01920,0.71,south,S0016,0
U02550,0.82,overseas,S0109,0
U02471,0.79,overseas,S0040,1
U01167,0.34,west,S0116,1
U00867,0.97,east,S0029,0
U02290,0.97,east,S0019,1
U01704,0.6,east,S0067,1
U03426,0.98,overseas,S0030,0
U02184,0.35,north,S0086,1
U01953,0.86,overseas,S0056,0
U00715,0.15,west,S0049,1
U03650,0.51,west,S0083,0
U04087,0.96,central,S0026,1
U03990,0.49,north,S0076,1
U04796,0.44,north,S0004,0
U01785,0.97,north,S0022,1
U04188,0.29,north,S0032,1
U01108,0.97,south,S0016,1
U03233,0.17,east,S0113,0
U03891,0.55,overseas,S0120,0
U04499,0.49,central,S0032,0
U02913,0.57,north,S0079,1
U04929,0.83,overseas,S0044,0
U04825,0.98,south,S0031,0
U00790,0.34,overseas,S0054,0
U04041,0.99,west,S0026,1
U04968,0.49,north,S0052,0
U02712,0.09,north,S0009,1
U00792,0.07,overseas,S0107,1
U00780,0.77,east,S0031,1
U03061,0.42,overseas,S0117,0
U00579,0.86,overseas,S0021,0
U04839,0.49,east,S0068,0
U03264,0.28,central,S0112,1
U00931,0.98,south,S0037,1
U00560,0.92,north,S0022,0
U04196,0.91,east,S0037,0
U04801,0.81,north,S0016,1
U02718,0.41,north,S0082,0
U02292,0.27,north,S0097,1
U01996,0.92,south,S0023,0
U01222,0.49,overseas,S0033,0
U03952,0.82,north,S0029,0
U02412,0.99,overseas,S0019,1
U00849,0.55,east,S0009,1
U02791,0.97,east,S0112,0
U03456,0.09,east,S0058,1
U00658,0.83,overseas,S0101,1
U03248,0.54,east,S0044,0
U02593,0.86,overseas,S0030,1
U01755,0.51,west,S0030,1
U00540,0.57,south,S0119,0
U04036,0.62,north,S0032,0
U00012,0.26,central,S0011,0
U02508,0.53,east,S0081,0
U00088,0.22,central,S0043,1
U02350,0.69,central,S0079,1
U04428,0.59,east,S0033,0
U02227,0.76,south,S0040,0
U01367,0.66,west,S0002,0
U01696,0.51,overseas,S0115,0
U02351,0.61,west,S0094,1
U01175,0.38,east,S0113,1
U01057,0.14,west,S0097,1
U01341,0.49,south,S0024,0
U00025,0.65,east,S0069,1
U02347,0.75,west,S0021,0
U02075,0.53,south,S0090,0
U04115,0.38,north,S0097,1
U04327,0.83,north,S0037,0
U04898,0.82,west,S0037,0
U01834,0.88,south,S0022,0
U04318,0.53,central,S0066,0
U04337,0.21,west,S0108,0
U00840,0.81,south,S0022,1
U04024,0.89,overseas,S0022,0
U04019,0.25,south,S0119,1
U03088,0.78,central,S0037,1
U01709,0.75,central,S0016,0
U03799,0.29,west,S0068,1
U00723,0.83,west,S0029,0
U04410,0.99,overseas,S0040,0
U00617,0.42,central,S0077,1
U03525,0.64,central,S0043,1
U03981,0.27,south,S0009,1
U00454,0.77,east,S0111,0
U03192,0.56,east,S0088,0
U03350,0.72,south,S0016,1
U02985,0.75,west,S0022,0
U02853,0.44,west,S0034,1
U00093,0.57,overseas,S0015,0
U02908,0.66,north,S0080,0
U04186,0.67,overseas,S0018,0
U02565,0.98,north,S0080,1
U04123,0.92,east,S0029,1
U01849,0.99,east,S0026,0
U04632,0.61,west,S0037,0
U03643,0.44,south,S0020,0
U03104,0.73,east,S0056,0
U00086,0.0,west,S0044,0
U03902,0.94,central,S0040,1
U04613,0.22,north,S0007,1
U01969,0.81,central,S0019,0
U04225,0.72,north,S0016,1
U03298,0.93,central,S0025,1
U02838,0.77,central,S0051,0
U02117,0.14,west,S0094,1
U00786,0.69,central,S0046,1
U04685,0.6,west,S0039,1
U00425,0.03,west,S0118,0
U03946,0.3,overseas,S0079,1
U00534,0.17,south,S0088,1
U00522,0.86,west,S0040,0
U00927,0.33,north,S0077,0
U01878,0.74,east,S0030,1
U04256,0.63,central,S0073,0
U01922,0.26,central,S0104,1
U04117,0.5,north,S0013,0
U04678,0.26,north,S0115,1
U04328,0.5,central,S0085,0
U02227,0.01,south,S0108,1
U02522,0.59,south,S0084,0
U03054,0.18,central,S0102,1
U01255,0.34,overseas,S0104,1
U00056,0.7,east,S0007,1
U00798,0.36,overseas,S0055,0
U00432,0.59,west,S0004,0
U02950,0.14,north,S0064,1
U03751,0.55,central,S0071,0
U02037,0.68,east,S0015,0
U04645,0.71,south,S0021,1
U04641,0.98,north,S0016,1
U03462,0.78,north,S0060,1
U01867,0.04,overseas,S0089,1
U03413,0.74,west,S0037,0
U00894,0.98,south,S0030,1
U02156,0.45,west,S0001,1
U03162,0.08,south,S0097,1
U02986,0.52,central,S0075,1
U02734,0.71,north,S0030,0
U02865,0.91,south,S0025,1
U03052,0.72,north,S0058,1
U04453,0.92,east,S0019,0
U00405,0.84,overseas,S0080,0
U00874,0.96,central,S0048,0
U00936,0.78,west,S0031,0
U02795,0.18,north,S0107,0
U03400,0.97,west,S0030,1
U02570,0.77,overseas,S0022,0
U04066,0.51,central,S0120,0
U01382,0.78,south,S0030,1
U03506,0.15,east,S0100,1
U00883,0.52,east,S0051,0
U01915,0.61,central,S0104,0
U01645,0.14,overseas,S0093,1
U00932,0.98,north,S0030,1
U01538,0.18,central,S0069,1
U01440,0.25,overseas,S0105,1
U03337,0.66,east,S0022,0
U04282,0.98,east,S0019,1
U02574,0.9,east,S0029,1
U02244,0.18,central,S0117,1
U00855,0.8,east,S0031,0
U00456,0.55,south,S0017,1
U01019,0.02,east,S0101,1
U01033,0.15,south,S0108,1
U04483,0.03,west,S0046,0
U00393,0.9,west,S0019,1
U02666,0.1,overseas,S0012,1
U02945,0.43,west,S0087,0
U02448,0.81,west,S0029,1
U04242,0.29,north,S0085,1
U04152,0.25,west,S0104,1
U00837,0.79,east,S0031,1
U02292,0.61,east,S0053,0
U01743,0.41,west,S0066,1
U00639,0.86,central,S0030,0
U00562,0.56,central,S0070,0
U01601,0.71,central,S0029,0
U02554,0.82,east,S0022,1
U00057,0.4,east,S0048,0
U00390,0.65,west,S0044,1
U04039,0.81,overseas,S0110,0
U01694,0.77,west,S0025,1
U01701,0.26,north,S0084,1
U01916,0.5,south,S0064,1
U01688,0.32,east,S0037,1
U01556,0.95,north,S0037,1
U04813,0.44,north,S0004,0
U04998,0.61,south,S0001,0
U00735,0.28,north,S0025,1
U00565,0.96,overseas,S0025,1
U00405,0.99,south,S0023,0
U01420,0.41,south,S0037,0
U01371,0.1,east,S0039,0
U01538,0.58,central,S0076,0
U01275,0.59,east,S0101,1
U02219,0.84,west,S0019,1
U04204,0.89,east,S0093,0
U03508,0.53,west,S0046,0
U00642,0.25,south,S0114,1
U01723,0.9,east,S0023,1
U04189,0.32,east,S0062,0
U03720,0.2,overseas,S0080,1
U04263,0.87,south,S0025,0
U01763,0.34,east,S0062,1
U00525,0.55,overseas,S0105,0
U00175,0.83,central,S0037,0
U01243,0.78,north,S0111,0
U03402,0.71,north,S0019,1
U01748,0.75,north,S0022,0
U02977,0.04,west,S0095,1
U01256,0.67,north,S0049,0
U03353,0.89,west,S0040,1
U02417,0.08,west,S0083,1
U01022,0.82,central,S0072,0
U00265,0.99,overseas,S0025,0
U00823,0.17,east,S0092,0
U03222,0.14,east,S0083,1
U03170,0.87,south,S0025,1
U04650,0.45,overseas,S0023,1
U02774,0.39,central,S0068,1
U01325,0.7,south,S0102,0
U00180,0.87,north,S0031,0
U04169,0.72,overseas,S0029,0
U03577,0.57,west,S0039,0
U04298,1.0,overseas,S0037,0
U04604,0.97,west,S0019,1
U00684,0.6,north,S0046,1
U00927,0.67,central,S0094,0
U03712,0.08,south,S0003,1
U04859,0.82,west,S0030,1
U04419,0.78,north,S0021,0
U00487,0.91,east,S0046,0
U02074,0.76,central,S0064,0
U02378,0.72,east,S0029,1
U00371,0.9,overseas,S0029,1
U03395,0.37,central,S0022,1
U04996,0.46,east,S0100,1
U01320,0.1,east,S0051,0
U01383,0.66,central,S0028,1
U00041,0.97,north,S0037,1
U04705,0.92,overseas,S0078,1
U01017,0.79,north,S0025,0
U04575,0.6,overseas,S0058,1
U02235,0.99,overseas,S0022,0
U02087,0.07,west,S0089,1
U02187,0.91,overseas,S0059,0
U04913,0.82,east,S0016,0
U00686,0.61,east,S0056,0
U03279,0.5,overseas,S0068,0
U01450,0.04,overseas,S0091,1
U03148,0.68,south,S0115,1
U04000,0.0,west,S0081,1
U02023,0.67,overseas,S0045,1
U02799,0.77,west,S0037,0
U01670,0.24,north,S0084,1
U01931,0.54,east,S0012,0
U01625,0.55,north,S0021,1
U01861,0.08,south,S0105,1
U03406,0.31,north,S0096,1
U00823,0.58,central,S0059,0
U02467,0.16,west,S0104,1
U01739,0.35,central,S0094,1
U02550,0.74,north,S0026,0
U01606,0.91,west,S0022,1
U03431,0.91,east,S0023,1
U01506,0.59,south,S0061,0
U02530,0.5,south,S0119,0
U04655,0.1,west,S0109,1
U04504,0.26,east,S0119,1
U03175,0.38,east,S0093,0
U00626,0.41,east,S0070,0
U00069,0.84,east,S0026,1
U04076,0.99,overseas,S0019,1
U00136,0.74,central,S0022,0
U03387,0.75,south,S0021,0
U03328,0.78,east,S0053,0
U03426,0.68,west,S0028,0
U02505,0.59,south,S0073,1
U01594,0.32,overseas,S0095,1
U04596,0.98,central,S0047,0
U00010,0.38,overseas,S0008,0
U03153,0.34,east,S0075,1
U02525,0.81,north,S0083,0
U04463,0.38,overseas,S0082,0
U04223,0.95,central,S0025,0
U00587,0.43,north,S0025,1
U03020,0.89,south,S0025,0
U03702,0.41,central,S0003,0
U00123,0.33,south,S0111,0
U00584,0.02,west,S0089,0
U04327,0.99,overseas,S0025,0
U00798,0.74,overseas,S0016,1
U01206,0.32,south,S0116,1
U01838,0.59,east,S0048,0
U04773,0.62,south,S0030,0
U03597,0.54,west,S0091,1
U00063,0.91,south,S0026,0
U03344,0.49,overseas,S0073,1
U03765,0.01,west,S0082,1
U00530,0.6,central,S0037,0
U01011,0.61,south,S0078,0
U00516,0.3,central,S0094,1
U02373,0.87,central,S0019,0
U03589,0.47,south,S0062,0
U03724,0.78,east,S0023,1
U01400,0.65,central,S0076,0
U00049,0.21,overseas,S0088,0
U03354,0.15,south,S0027,0
U02237,0.86,central,S0019,0
U03505,0.1,north,S0081,0
U02623,0.6,north,S0071,1
U01301,0.34,east,S0048,0
U01054,0.66,central,S0063,1
U03536,0.2,north,S0008,1
U02278,0.82,central,S0029,1
U01558,0.36,north,S0047,0
U01457,0.89,east,S0037,0
U00990,0.87,central,S0019,0
U00436,0.15,south,S0104,1
U02768,0.88,west,S0030,0
U00798,0.99,central,S0021,0
U02758,0.64,west,S0025,1
U01171,0.52,central,S0074,0
U04545,0.66,central,S0110,0
U04467,0.25,central,S0112,1
U03635,0.8,north,S0040,0
U03886,0.0,overseas,S0092,0
U01349,0.76,overseas,S0023,0
U01415,0.67,north,S0100,0
U00172,0.12,west,S0115,1
U02431,0.13,west,S0118,0
U00129,0.98,central,S0030,0
U04990,0.11,north,S0087,1
U00732,0.76,north,S0029,0
U03197,0.0,overseas,S0025,0
U03293,0.48,west,S0075,0
U01110,0.99,central,S0021,0
U04287,0.97,central,S0026,0
U04951,0.31,east,S0004,1
U03604,0.37,west,S0051,1
U01823,0.82,south,S0026,1
U04776,0.0,overseas,S0038,0
U02413,0.84,overseas,S0022,1
U00235,0.02,west,S0114,0
U01989,0.74,overseas,S0025,0
U04719,0.14,east,S0044,0
U02497,0.63,east,S0006,0
U01302,0.8,east,S0040,1
U03510,0.52,west,S0070,0
U00919,0.95,south,S0029,1
U04279,0.71,east,S0031,1
U03009,0.55,central,S0107,1
U02778,0.18,north,S0096,1
U04976,0.85,east,S0030,1
U04129,0.63,overseas,S0013,0
U02072,0.38,south,S0112,1
U01777,0.35,overseas,S0045,0
U01795,0.86,south,S0016,1
U00389,0.37,west,S0100,0
U04647,0.7,east,S0062,1
U00004,0.14,central,S0119,1
U02662,0.74,west,S0031,1
U03203,0.24,north,S0077,0
U04230,0.93,west,S0074,0
U01538,0.52,west,S0053,1
U03647,0.84,north,S0040,1
U01518,0.61,overseas,S0020,0
U01474,0.89,east,S0075,0
U03786,0.86,north,S0023,1
U01133,0.33,west,S0071,1
U00313,0.94,west,S0025,1
U03523,0.12,central,S0115,1
U03158,0.69,overseas,S0042,1
U04703,0.23,central,S0109,0
U00662,0.07,north,S0120,0
U04407,0.76,overseas,S0037,0
U00616,0.79,east,S0023,1
U03584,0.76,east,S0052,1
U01332,0.47,north,S0037,1
U02506,0.49,west,S0019,0
U02040,0.75,north,S0083,0
U04865,0.69,west,S0007,0
U01542,0.36,central,S0037,0
U04679,0.98,overseas,S0030,0
U02285,0.53,west,S0077,1
U00760,0.76,east,S0021,1
U03260,0.02,overseas,S0043,1
U00212,0.63,central,S0102,0
U00197,0.93,east,S0025,1
U03132,0.71,east,S0021,0
U03554,0.35,south,S0088,1
U04430,0.65,central,S0042,1
U03765,0.3,overseas,S0106,0
U00237,0.9,south,S0022,1
U02288,0.58,south,S0070,0
U03946,0.83,west,S0023,0
U03179,0.8,south,S0023,1
U01280,0.69,central,S0036,0
U03988,0.54,overseas,S0108,0
U04339,0.62,central,S0060,1
U04766,0.06,central,S0105,1
U01044,0.89,central,S0086,0
U01183,0.21,south,S0086,1
U03937,0.47,overseas,S0059,0
U03920,0.83,west,S0053,0
U00634,1.0,south,S0030,1
U01467,0.66,west,S0107,0
U04142,0.9,west,S0023,0
U01432,0.8,overseas,S0025,1
U02426,0.44,north,S0017,0
U02708,0.29,east,S0063,1
U01087,0.36,overseas,S0034,1
U04111,0.85,north,S0040,1
U04170,0.64,overseas,S0067,0
U00840,0.64,overseas,S0056,0
U03794,0.4,overseas,S0091,1
U02526,0.05,west,S0024,1
U04925,0.55,west,S0093,0
U00940,0.47,north,S0092,1
U03794,0.72,overseas,S0016,1
U00674,0.88,north,S0030,1
U02581,0.8,west,S0022,1
U01775,0.07,central,S0089,0
U00544,0.65,south,S0038,0
U02152,0.77,central,S0016,0
U03196,0.94,west,S0031,0
U03713,0.85,east,S0029,1
U01553,0.59,east,S0106,0
U04303,0.23,central,S0079,1
U03271,0.71,east,S0022,0
U03414,0.34,east,S0102,1
U04358,0.88,west,S0023,1
U02462,0.69,south,S0074,0
U01146,0.71,south,S0031,1
U04646,0.88,north,S0021,1
U01489,0.72,overseas,S0021,0
U04160,0.46,central,S0061,1
U00887,0.9,south,S0112,1
U04403,0.84,west,S0031,1
U00379,0.06,overseas,S0111,1
U03804,0.49,south,S0017,0
U02537,0.7,south,S0044,0
U01711,0.39,central,S0023,0
U01989,0.53,west,S0063,0
U04408,0.25,overseas,S0102,1
U03438,0.44,south,S0049,0
U00655,0.38,east,S0033,0
U01602,0.75,south,S0030,1
U00910,0.31,east,S0107,1
U00480,0.65,overseas,S0012,0
U02459,0.29,east,S0111,1
U04936,0.72,south,S0064,0
U03402,0.95,south,S0016,1
U01289,0.49,central,S0028,0
U04685,0.99,central,S0030,1
U00816,0.94,north,S0025,0
U02826,0.54,west,S0052,0
U03880,0.65,west,S0039,1
U02505,0.3,south,S0109,0
U04230,0.86,west,S0026,0
U02520,0.55,west,S0021,0
U00022,0.9,north,S0026,0
U02189,0.26,overseas,S0107,1
U04761,0.41,north,S0088,0
U04168,0.61,north,S0049,1
U00452,0.44,south,S0078,1
U02944,0.63,central,S0002,1
U03138,0.18,north,S0019,1
U04396,0.32,east,S0040,0
U00998,0.76,north,S0026,1
U03301,0.59,central,S0068,0
U01498,0.68,north,S0016,0
U02854,0.28,east,S0093,1
U03794,0.99,overseas,S0025,1
U02256,0.9,west,S0023,0
U02572,0.49,central,S0030,1
U02084,0.66,north,S0073,1
U00143,0.36,north,S0048,1
U03634,0.18,east,S0087,1
U03889,0.32,south,S0010,1
U04442,0.77,west,S0021,0
U01158,0.76,south,S0016,1
U02261,0.2,east,S0107,0
U03581,0.28,north,S0103,1
U01005,0.51,overseas,S0032,0
U01956,0.89,south,S0113,0
U00699,0.05,central,S0065,0
U01846,0.13,overseas,S0103,1
U00392,0.85,east,S0025,1
U00808,0.76,central,S0055,0
U04519,0.08,north,S0075,1
U02099,0.68,east,S0053,0
U00718,0.15,overseas,S0087,1
U02529,0.09,west,S0061,1
U00539,0.64,west,S0072,0
U00548,0.14,west,S0099,0
U04629,0.46,central,S0043,0
U03180,0.26,west,S0119,1
U00003,0.41,north,S0040,0
U00088,0.81,west,S0047,1
U04556,0.23,north,S0071,1
U03529,0.51,south,S0072,1
U01624,0.76,east,S0021,0
U04848,0.57,central,S0008,0
U02620,0.86,south,S0025,0
U04846,0.98,overseas,S0021,1
U04652,0.87,south,S0025,0
U01972,0.08,east,S0116,0
U03017,0.7,south,S0059,0
U00322,0.5,south,S0076,0
U01967,0.97,south,S0021,0
U03625,0.46,north,S0013,1
U04112,0.22,west,S0046,0
U04023,0.43,north,S0043,1
U04026,0.83,west,S0029,0
U02144,0.25,north,S0114,1
U00510,0.01,north,S0084,0
U01381,0.78,central,S0023,0
U00653,0.33,south,S0077,1
U02911,0.87,overseas,S0078,1
U04031,0.78,south,S0040,1
U02368,0.42,overseas,S0100,0
U04698,0.81,overseas,S0040,0
U01691,0.98,central,S0023,1
U00365,0.89,central,S0030,1
U00973,0.91,central,S0030,0
U01826,0.97,overseas,S0026,1
U03852,0.64,central,S0045,1
U03303,0.59,north,S0077,0
U01293,0.99,west,S0037,0
U03477,0.81,west,S0059,0
U03476,0.58,west,S0021,0
U03801,0.54,overseas,S0033,1
U03788,0.62,west,S0013,0
U02034,0.77,south,S0023,1
U02315,0.98,overseas,S0029,0
U03313,0.83,west,S0030,0
U03016,0.16,overseas,S0064,1
U03768,0.98,south,S0022,1
U02722,0.53,central,S0033,0
U00124,0.99,overseas,S0078,0
U02839,0.63,west,S0054,1
U04282,0.55,overseas,S0079,0
U00561,0.9,overseas,S0021,1
U00681,0.48,east,S0046,0
U04031,0.66,north,S0019,0
U03253,0.43,west,S0091,1
U04329,0.95,west,S0022,1
U00386,0.78,west,S0066,0
U01463,0.2,west,S0112,1
U02021,0.04,west,S0084,1
U00628,0.44,north,S0062,0
U04689,0.75,north,S0019,0
U04983,0.6,north,S0046,1
U04549,0.52,east,S0060,1
