user_id,event_sequence,country,device_type,membership,rage_clicks_5m,policy_views_5m,cart_additions_5m,active_session_duration,total_events,churned
user_1267,"[""purchase"", ""remove_from_cart"", ""wishlist_add"", ""contact_support"", ""view_item"", ""add_to_cart"", ""rage_click""]",UK,tablet,free,0,0,2,506.69513771738934,72,0
user_1268,"[""search"", ""rage_click"", ""purchase"", ""contact_support"", ""contact_support"", ""rage_click"", ""remove_from_cart"", ""search"", ""begin_checkout"", ""contact_support"", ""purchase"", ""rage_click"", ""begin_checkout"", ""view_returns"", ""search""]",CN,desktop,free,1,2,2,2125.4552722525204,78,0
user_1269,"[""begin_checkout"", ""contact_support"", ""page_view"", ""contact_support"", ""purchase""]",DE,tablet,enterprise,0,0,3,95.80166016288901,45,0
user_1270,"[""wishlist_add"", ""begin_checkout"", ""page_view"", ""purchase"", ""contact_support"", ""begin_checkout"", ""purchase"", ""search"", ""contact_support"", ""check_policy"", ""check_policy""]",JP,tablet,free,4,0,1,243.99747176811138,44,1
user_1271,"[""wishlist_add"", ""add_to_cart"", ""wishlist_add"", ""purchase"", ""add_to_cart"", ""view_item""]",DE,desktop,enterprise,0,0,1,43.167672902534406,55,0
user_1272,"[""begin_checkout"", ""search"", ""contact_support"", ""rage_click"", ""add_to_cart"", ""add_to_cart"", ""purchase"", ""begin_checkout""]",UK,tablet,premium,0,2,2,120.51967247382294,54,1
user_1273,"[""check_policy"", ""search"", ""add_to_cart"", ""begin_checkout"", ""view_returns"", ""remove_from_cart"", ""contact_support"", ""view_item"", ""remove_from_cart"", ""view_item""]",US,desktop,enterprise,1,0,2,13.803308799138529,65,1
user_1274,"[""remove_from_cart"", ""remove_from_cart"", ""contact_support"", ""rage_click"", ""contact_support"", ""purchase"", ""rage_click""]",DE,tablet,premium,0,1,2,71.03530316483538,96,1
user_1275,"[""rage_click"", ""search"", ""rage_click"", ""purchase"", ""begin_checkout"", ""add_to_cart"", ""begin_checkout"", ""add_to_cart""]",JP,mobile,enterprise,0,0,2,211.8970687889768,14,1
user_1276,"[""begin_checkout"", ""view_item"", ""rage_click"", ""check_policy"", ""purchase"", ""begin_checkout"", ""remove_from_cart"", ""view_returns"", ""view_item""]",JP,desktop,premium,0,0,3,53.65157305000112,53,0
user_1277,"[""page_view"", ""contact_support"", ""page_view"", ""add_to_cart"", ""begin_checkout"", ""purchase"", ""remove_from_cart"", ""check_policy"", ""check_policy"", ""view_item"", ""view_item"", ""view_item""]",UK,tablet,premium,0,2,2,660.5052896040252,37,0
user_1278,"[""view_item"", ""rage_click"", ""begin_checkout"", ""search"", ""view_returns"", ""begin_checkout"", ""search"", ""begin_checkout"", ""page_view"", ""purchase"", ""remove_from_cart"", ""add_to_cart"", ""purchase"", ""view_item"", ""view_returns"", ""page_view"", ""wishlist_add"", ""rage_click"", ""view_returns""]",IN,mobile,enterprise,1,0,2,371.6821442294014,96,0
user_1279,"[""contact_support"", ""wishlist_add"", ""rage_click"", ""view_item"", ""add_to_cart""]",BR,mobile,premium,0,1,2,8.438372721973295,51,0
user_1280,"[""view_returns"", ""view_item"", ""contact_support"", ""view_item"", ""page_view"", ""check_policy""]",UK,mobile,free,2,0,7,627.9442458869299,40,1
user_1281,"[""view_item"", ""contact_support"", ""begin_checkout"", ""begin_checkout"", ""add_to_cart"", ""add_to_cart"", ""wishlist_add"", ""add_to_cart"", ""purchase"", ""remove_from_cart"", ""add_to_cart"", ""view_item"", ""add_to_cart"", ""remove_from_cart"", ""purchase"", ""remove_from_cart""]",BR,mobile,enterprise,2,0,1,1135.894691058735,16,0
user_1282,"[""add_to_cart"", ""wishlist_add"", ""add_to_cart"", ""add_to_cart"", ""view_returns"", ""remove_from_cart"", ""page_view"", ""view_item"", ""contact_support"", ""view_item"", ""add_to_cart"", ""purchase""]",FR,desktop,free,1,0,3,209.06318046876805,16,0
user_1283,"[""wishlist_add"", ""page_view"", ""rage_click"", ""page_view"", ""contact_support"", ""view_item"", ""add_to_cart"", ""check_policy"", ""rage_click"", ""add_to_cart"", ""view_returns"", ""rage_click""]",FR,tablet,premium,0,1,2,113.33047446888588,13,1
user_1284,"[""check_policy"", ""remove_from_cart"", ""remove_from_cart"", ""remove_from_cart"", ""purchase"", ""remove_from_cart"", ""begin_checkout"", ""rage_click"", ""wishlist_add"", ""check_policy"", ""view_returns"", ""begin_checkout"", ""begin_checkout"", ""search""]",IN,mobile,premium,0,0,2,91.73933237720804,41,0
user_1285,"[""search"", ""wishlist_add"", ""view_returns"", ""rage_click"", ""view_item"", ""add_to_cart"", ""wishlist_add"", ""wishlist_add"", ""view_item"", ""contact_support"", ""check_policy""]",FR,tablet,premium,0,0,1,27.443691570963892,37,0
user_1286,"[""view_item"", ""wishlist_add"", ""view_item"", ""view_item"", ""wishlist_add"", ""remove_from_cart"", ""page_view"", ""view_item"", ""add_to_cart"", ""check_policy"", ""contact_support"", ""page_view"", ""purchase"", ""add_to_cart"", ""add_to_cart"", ""remove_from_cart""]",BR,tablet,enterprise,1,0,0,202.9515558234545,65,0
user_1287,"[""remove_from_cart"", ""check_policy"", ""add_to_cart"", ""view_returns"", ""view_returns"", ""search"", ""check_policy"", ""view_item"", ""begin_checkout"", ""purchase"", ""wishlist_add"", ""contact_support"", ""remove_from_cart"", ""contact_support"", ""begin_checkout"", ""rage_click"", ""search""]",US,tablet,premium,1,0,2,15.43220908135898,13,1
user_1288,"[""view_item"", ""search"", ""page_view"", ""view_item"", ""add_to_cart"", ""search"", ""view_item"", ""search"", ""add_to_cart"", ""contact_support"", ""search""]",JP,desktop,free,0,1,4,210.2553488477878,17,0
user_1289,"[""wishlist_add"", ""wishlist_add"", ""rage_click"", ""remove_from_cart"", ""wishlist_add"", ""rage_click"", ""search"", ""add_to_cart"", ""wishlist_add"", ""page_view"", ""search"", ""begin_checkout"", ""contact_support"", ""contact_support"", ""view_item""]",IN,desktop,free,0,2,0,87.3257338388256,23,1
user_1290,"[""view_item"", ""view_item"", ""add_to_cart"", ""begin_checkout"", ""remove_from_cart"", ""view_item"", ""search"", ""contact_support""]",FR,mobile,enterprise,0,0,0,194.12648319745236,39,0
user_1291,"[""purchase"", ""check_policy"", ""wishlist_add"", ""contact_support"", ""purchase"", ""check_policy""]",JP,tablet,free,2,0,1,162.58351801647046,12,1
user_1292,"[""purchase"", ""search"", ""add_to_cart"", ""page_view"", ""view_returns""]",UK,desktop,enterprise,0,0,1,109.2023514912549,11,0
user_1293,"[""contact_support"", ""view_returns"", ""contact_support"", ""search"", ""remove_from_cart"", ""remove_from_cart"", ""wishlist_add"", ""contact_support""]",IN,desktop,enterprise,1,0,0,178.60923979928114,19,0
user_1294,"[""purchase"", ""rage_click"", ""begin_checkout"", ""wishlist_add"", ""contact_support"", ""view_returns"", ""view_returns"", ""remove_from_cart""]",US,desktop,premium,1,0,0,192.75554896310643,79,0
user_1295,"[""search"", ""contact_support"", ""rage_click"", ""rage_click"", ""begin_checkout"", ""purchase"", ""begin_checkout"", ""add_to_cart"", ""search"", ""view_returns"", ""rage_click"", ""remove_from_cart"", ""rage_click"", ""rage_click"", ""check_policy"", ""view_returns"", ""add_to_cart"", ""begin_checkout"", ""add_to_cart""]",UK,mobile,free,2,0,2,538.1737063424252,80,0
user_1296,"[""purchase"", ""search"", ""add_to_cart"", ""rage_click"", ""wishlist_add"", ""page_view"", ""contact_support"", ""add_to_cart"", ""search"", ""contact_support"", ""search""]",JP,desktop,free,0,0,3,328.78974718318227,25,0
user_1297,"[""add_to_cart"", ""add_to_cart"", ""view_item"", ""rage_click"", ""search"", ""remove_from_cart"", ""contact_support"", ""purchase"", ""view_item"", ""rage_click"", ""check_policy""]",CN,tablet,free,0,0,0,170.30165993631994,79,0
user_1298,"[""begin_checkout"", ""check_policy"", ""remove_from_cart"", ""contact_support"", ""check_policy"", ""view_item"", ""check_policy"", ""remove_from_cart"", ""remove_from_cart"", ""page_view"", ""wishlist_add"", ""add_to_cart"", ""begin_checkout"", ""begin_checkout""]",BR,desktop,premium,1,0,4,706.9285041272176,89,0
user_1299,"[""remove_from_cart"", ""page_view"", ""rage_click"", ""page_view"", ""purchase"", ""check_policy""]",CN,desktop,enterprise,0,0,2,422.85756787421775,85,1
user_1300,"[""wishlist_add"", ""page_view"", ""check_policy"", ""add_to_cart"", ""contact_support"", ""wishlist_add"", ""wishlist_add""]",FR,mobile,free,0,0,2,23.621059757056557,95,0
user_1301,"[""wishlist_add"", ""purchase"", ""wishlist_add"", ""remove_from_cart"", ""wishlist_add"", ""search"", ""purchase"", ""search"", ""contact_support"", ""remove_from_cart""]",CN,tablet,free,0,0,1,50.08065788353515,88,1
user_1302,"[""view_returns"", ""rage_click"", ""view_item"", ""check_policy"", ""rage_click"", ""rage_click"", ""wishlist_add"", ""begin_checkout"", ""page_view"", ""purchase"", ""view_returns"", ""page_view"", ""view_item"", ""page_view"", ""begin_checkout"", ""view_item"", ""contact_support"", ""contact_support"", ""remove_from_cart""]",UK,desktop,free,0,0,2,25.55885136906563,31,1
user_1303,"[""check_policy"", ""view_returns"", ""begin_checkout"", ""view_item"", ""view_returns""]",IN,tablet,free,1,1,1,115.19770395786315,44,0
user_1304,"[""check_policy"", ""page_view"", ""wishlist_add"", ""purchase"", ""purchase""]",BR,tablet,premium,0,0,2,171.622399449152,88,0
user_1305,"[""begin_checkout"", ""view_item"", ""view_item"", ""rage_click"", ""begin_checkout"", ""begin_checkout"", ""check_policy"", ""purchase"", ""view_item"", ""search"", ""page_view"", ""begin_checkout"", ""remove_from_cart"", ""wishlist_add"", ""add_to_cart"", ""view_item"", ""contact_support"", ""view_item"", ""remove_from_cart""]",CN,desktop,enterprise,0,0,1,210.50258616855191,96,0
user_1306,"[""remove_from_cart"", ""add_to_cart"", ""rage_click"", ""check_policy"", ""search"", ""wishlist_add""]",DE,mobile,free,0,0,1,571.9737722683058,58,1
user_1307,"[""view_returns"", ""rage_click"", ""check_policy"", ""purchase"", ""remove_from_cart"", ""begin_checkout"", ""view_returns""]",US,tablet,free,0,0,1,5.435836836794039,11,1
user_1308,"[""view_item"", ""add_to_cart"", ""wishlist_add"", ""check_policy"", ""view_returns"", ""page_view"", ""check_policy""]",JP,desktop,enterprise,0,0,0,167.73618618149067,75,0
user_1309,"[""wishlist_add"", ""add_to_cart"", ""add_to_cart"", ""view_returns"", ""remove_from_cart"", ""view_returns"", ""begin_checkout"", ""add_to_cart"", ""remove_from_cart"", ""remove_from_cart"", ""view_returns"", ""purchase"", ""check_policy""]",IN,tablet,premium,0,0,2,158.7979002550608,28,0
user_1310,"[""purchase"", ""add_to_cart"", ""add_to_cart"", ""search"", ""add_to_cart"", ""wishlist_add"", ""contact_support"", ""view_item"", ""page_view"", ""search"", ""contact_support"", ""page_view"", ""remove_from_cart""]",BR,tablet,premium,1,0,0,883.9451595143728,78,0
user_1311,"[""begin_checkout"", ""wishlist_add"", ""rage_click"", ""wishlist_add"", ""view_returns"", ""wishlist_add"", ""rage_click""]",IN,tablet,premium,1,0,1,82.74064277715978,13,1
user_1312,"[""begin_checkout"", ""view_returns"", ""remove_from_cart"", ""begin_checkout"", ""wishlist_add"", ""add_to_cart"", ""begin_checkout"", ""wishlist_add"", ""add_to_cart"", ""begin_checkout"", ""search"", ""begin_checkout"", ""purchase"", ""rage_click"", ""page_view"", ""wishlist_add"", ""contact_support""]",FR,desktop,premium,0,0,0,39.17129776273209,91,1
user_1313,"[""purchase"", ""page_view"", ""purchase"", ""view_item"", ""view_returns"", ""search"", ""add_to_cart"", ""contact_support"", ""purchase"", ""purchase"", ""remove_from_cart"", ""begin_checkout"", ""view_item"", ""contact_support"", ""contact_support"", ""view_returns"", ""contact_support"", ""check_policy""]",UK,tablet,free,1,0,3,46.03635092874876,50,1
user_1314,"[""purchase"", ""check_policy"", ""wishlist_add"", ""page_view"", ""begin_checkout"", ""check_policy"", ""page_view"", ""view_item"", ""rage_click"", ""wishlist_add"", ""add_to_cart"", ""purchase"", ""check_policy"", ""rage_click""]",US,tablet,enterprise,1,1,2,220.27996824337922,65,0
user_1315,"[""remove_from_cart"", ""search"", ""wishlist_add"", ""view_item"", ""add_to_cart"", ""begin_checkout"", ""search"", ""view_item"", ""remove_from_cart""]",FR,mobile,enterprise,0,0,1,148.7337196881622,64,0
user_1316,"[""remove_from_cart"", ""check_policy"", ""wishlist_add"", ""add_to_cart"", ""contact_support""]",UK,desktop,enterprise,0,0,4,420.9003782562633,40,1
user_1317,"[""purchase"", ""purchase"", ""page_view"", ""begin_checkout"", ""add_to_cart"", ""contact_support"", ""page_view"", ""view_returns"", ""check_policy"", ""check_policy"", ""wishlist_add"", ""contact_support""]",CN,desktop,premium,2,0,1,117.10602754706595,31,1
user_1318,"[""contact_support"", ""contact_support"", ""remove_from_cart"", ""search"", ""purchase"", ""rage_click"", ""add_to_cart"", ""rage_click"", ""remove_from_cart"", ""begin_checkout"", ""check_policy"", ""purchase"", ""contact_support"", ""view_returns"", ""view_returns"", ""view_returns"", ""add_to_cart"", ""contact_support""]",BR,tablet,premium,0,0,0,41.076598095738895,84,0
user_1319,"[""check_policy"", ""rage_click"", ""contact_support"", ""contact_support"", ""wishlist_add"", ""remove_from_cart"", ""begin_checkout"", ""view_returns"", ""page_view"", ""wishlist_add""]",JP,mobile,enterprise,0,0,2,146.7563210068471,57,0
user_1320,"[""remove_from_cart"", ""begin_checkout"", ""search"", ""begin_checkout"", ""view_item"", ""view_returns"", ""view_item"", ""remove_from_cart"", ""wishlist_add"", ""begin_checkout""]",BR,tablet,free,1,0,1,643.765743627099,89,0
user_1321,"[""page_view"", ""purchase"", ""view_item"", ""begin_checkout"", ""purchase"", ""search"", ""view_returns"", ""rage_click"", ""wishlist_add"", ""purchase"", ""begin_checkout"", ""wishlist_add"", ""remove_from_cart"", ""view_item"", ""view_item"", ""check_policy"", ""begin_checkout"", ""check_policy""]",DE,tablet,premium,0,0,1,156.02376869428994,13,1
user_1322,"[""search"", ""page_view"", ""page_view"", ""begin_checkout"", ""view_item"", ""view_returns"", ""add_to_cart"", ""page_view"", ""view_item"", ""contact_support"", ""contact_support"", ""check_policy"", ""purchase"", ""wishlist_add"", ""view_returns"", ""check_policy"", ""contact_support""]",IN,desktop,free,0,0,1,538.0582097663204,30,0
user_1323,"[""view_returns"", ""add_to_cart"", ""purchase"", ""check_policy"", ""contact_support"", ""search"", ""page_view"", ""page_view"", ""check_policy"", ""search"", ""add_to_cart"", ""add_to_cart"", ""begin_checkout"", ""search"", ""purchase"", ""view_item"", ""add_to_cart""]",DE,mobile,enterprise,1,0,0,139.34013641858073,50,0
user_1324,"[""add_to_cart"", ""begin_checkout"", ""rage_click"", ""wishlist_add"", ""add_to_cart"", ""wishlist_add"", ""search"", ""purchase"", ""search"", ""begin_checkout""]",IN,tablet,premium,1,0,3,99.12911964605684,54,0
user_1325,"[""search"", ""purchase"", ""purchase"", ""page_view"", ""search"", ""rage_click"", ""begin_checkout"", ""page_view"", ""view_returns""]",BR,desktop,free,0,0,3,447.3134920490898,98,0
user_1326,"[""check_policy"", ""begin_checkout"", ""page_view"", ""rage_click"", ""search"", ""rage_click"", ""view_returns"", ""begin_checkout"", ""add_to_cart"", ""view_returns"", ""page_view""]",CN,tablet,premium,0,0,0,70.42615510128942,93,0
user_1327,"[""wishlist_add"", ""search"", ""check_policy"", ""remove_from_cart"", ""check_policy"", ""wishlist_add"", ""search""]",JP,tablet,enterprise,1,0,3,79.12354063556802,17,0
user_1328,"[""begin_checkout"", ""purchase"", ""check_policy"", ""contact_support"", ""wishlist_add"", ""check_policy"", ""check_policy"", ""check_policy"", ""search"", ""check_policy"", ""add_to_cart"", ""wishlist_add"", ""add_to_cart"", ""check_policy"", ""view_item"", ""view_item"", ""add_to_cart""]",US,mobile,enterprise,0,0,3,15.328890372108111,18,1
user_1329,"[""remove_from_cart"", ""purchase"", ""view_returns"", ""contact_support"", ""contact_support"", ""check_policy"", ""remove_from_cart"", ""view_item"", ""view_item"", ""remove_from_cart"", ""purchase"", ""add_to_cart"", ""purchase"", ""begin_checkout"", ""begin_checkout"", ""view_item"", ""view_returns"", ""begin_checkout""]",JP,mobile,enterprise,3,0,0,62.41948384012579,27,0
user_1330,"[""view_item"", ""check_policy"", ""rage_click"", ""rage_click"", ""page_view"", ""check_policy"", ""rage_click"", ""purchase"", ""page_view"", ""view_item"", ""remove_from_cart"", ""remove_from_cart"", ""view_item"", ""view_returns"", ""view_item""]",CN,mobile,free,0,1,1,142.83809053662088,40,0
user_1331,"[""remove_from_cart"", ""rage_click"", ""contact_support"", ""page_view"", ""view_returns"", ""wishlist_add"", ""begin_checkout""]",UK,tablet,premium,0,1,1,153.03411252881003,44,0
user_1332,"[""view_returns"", ""begin_checkout"", ""view_returns"", ""contact_support"", ""search"", ""view_returns"", ""rage_click"", ""view_item"", ""add_to_cart"", ""page_view"", ""remove_from_cart""]",BR,mobile,premium,0,0,1,163.74320121403406,39,0
user_1333,"[""begin_checkout"", ""search"", ""page_view"", ""view_returns"", ""view_item"", ""page_view"", ""view_item"", ""begin_checkout"", ""rage_click"", ""rage_click"", ""view_item"", ""view_item"", ""add_to_cart"", ""check_policy"", ""search"", ""add_to_cart"", ""page_view"", ""purchase"", ""add_to_cart""]",BR,desktop,premium,0,0,3,196.0008461001641,27,0
user_1334,"[""remove_from_cart"", ""page_view"", ""page_view"", ""wishlist_add"", ""view_item""]",BR,tablet,enterprise,0,1,3,254.52697905615068,92,0
user_1335,"[""view_returns"", ""view_item"", ""search"", ""view_item"", ""search"", ""search"", ""contact_support"", ""contact_support"", ""view_returns"", ""wishlist_add"", ""purchase"", ""wishlist_add"", ""search"", ""remove_from_cart""]",BR,mobile,free,0,0,0,63.004911521908426,50,0
user_1336,"[""page_view"", ""search"", ""add_to_cart"", ""wishlist_add"", ""rage_click"", ""begin_checkout"", ""purchase""]",US,tablet,enterprise,3,0,3,285.5319949624479,33,1
user_1337,"[""page_view"", ""contact_support"", ""page_view"", ""remove_from_cart"", ""add_to_cart"", ""search"", ""view_returns"", ""wishlist_add"", ""wishlist_add""]",DE,tablet,enterprise,1,0,0,123.09261017709439,95,1
user_1338,"[""search"", ""check_policy"", ""view_returns"", ""contact_support"", ""check_policy"", ""contact_support"", ""view_item"", ""remove_from_cart"", ""search"", ""purchase"", ""add_to_cart""]",CN,desktop,free,0,1,1,397.28979860421805,57,0
user_1339,"[""add_to_cart"", ""purchase"", ""page_view"", ""page_view"", ""begin_checkout"", ""page_view"", ""contact_support"", ""view_returns"", ""view_item"", ""purchase"", ""contact_support"", ""contact_support"", ""begin_checkout"", ""contact_support"", ""wishlist_add"", ""wishlist_add"", ""remove_from_cart"", ""page_view"", ""add_to_cart""]",UK,desktop,enterprise,1,0,3,244.39413849082777,23,1
user_1340,"[""wishlist_add"", ""remove_from_cart"", ""view_item"", ""wishlist_add"", ""view_item"", ""view_item"", ""search"", ""page_view"", ""contact_support"", ""view_item"", ""purchase"", ""add_to_cart"", ""contact_support"", ""begin_checkout"", ""page_view"", ""view_returns"", ""remove_from_cart""]",CN,desktop,enterprise,1,0,3,242.41164322397307,28,1
user_1341,"[""remove_from_cart"", ""view_item"", ""add_to_cart"", ""begin_checkout"", ""wishlist_add"", ""contact_support"", ""purchase"", ""check_policy"", ""remove_from_cart"", ""check_policy"", ""contact_support"", ""add_to_cart"", ""check_policy""]",FR,tablet,premium,0,0,2,347.0189495920963,69,1
user_1342,"[""view_returns"", ""rage_click"", ""check_policy"", ""view_returns"", ""view_returns"", ""view_item"", ""rage_click"", ""purchase""]",FR,tablet,free,0,0,1,121.49811169983236,31,0
user_1343,"[""remove_from_cart"", ""begin_checkout"", ""contact_support"", ""begin_checkout"", ""check_policy"", ""rage_click"", ""check_policy"", ""rage_click"", ""remove_from_cart"", ""contact_support"", ""contact_support"", ""remove_from_cart"", ""purchase"", ""view_returns"", ""rage_click""]",FR,desktop,free,1,0,2,168.23223135231063,39,1
user_1344,"[""page_view"", ""view_returns"", ""search"", ""check_policy"", ""rage_click""]",DE,tablet,premium,1,0,2,262.327250203823,24,0
user_1345,"[""add_to_cart"", ""contact_support"", ""wishlist_add"", ""begin_checkout"", ""add_to_cart"", ""begin_checkout"", ""contact_support"", ""page_view"", ""search"", ""remove_from_cart"", ""purchase"", ""view_item"", ""check_policy"", ""view_returns"", ""page_view""]",JP,desktop,free,1,0,1,164.22386491960108,30,1
user_1346,"[""remove_from_cart"", ""search"", ""remove_from_cart"", ""begin_checkout"", ""wishlist_add"", ""wishlist_add"", ""remove_from_cart"", ""rage_click"", ""check_policy"", ""view_item"", ""page_view"", ""rage_click"", ""page_view"", ""purchase"", ""view_item"", ""remove_from_cart"", ""purchase""]",US,desktop,premium,0,0,2,176.23505265053507,35,0
user_1347,"[""search"", ""purchase"", ""add_to_cart"", ""begin_checkout"", ""view_item"", ""check_policy"", ""add_to_cart"", ""page_view"", ""view_returns""]",BR,mobile,enterprise,1,0,2,95.43705321966682,21,0
user_1348,"[""add_to_cart"", ""check_policy"", ""rage_click"", ""view_returns"", ""add_to_cart"", ""view_item"", ""contact_support"", ""check_policy"", ""check_policy"", ""rage_click"", ""begin_checkout"", ""remove_from_cart""]",DE,desktop,free,1,0,5,101.6442039600278,16,0
user_1349,"[""remove_from_cart"", ""remove_from_cart"", ""wishlist_add"", ""wishlist_add"", ""view_item"", ""page_view"", ""remove_from_cart"", ""check_policy"", ""wishlist_add"", ""rage_click"", ""rage_click"", ""wishlist_add""]",IN,mobile,free,0,1,6,360.15105578299705,84,1
user_1350,"[""page_view"", ""begin_checkout"", ""check_policy"", ""check_policy"", ""contact_support"", ""purchase"", ""search"", ""contact_support"", ""remove_from_cart"", ""add_to_cart"", ""wishlist_add"", ""rage_click"", ""wishlist_add"", ""contact_support""]",UK,desktop,enterprise,0,0,1,1.2870997064334326,93,1
user_1351,"[""view_returns"", ""page_view"", ""check_policy"", ""wishlist_add"", ""purchase"", ""wishlist_add"", ""page_view"", ""remove_from_cart""]",UK,tablet,enterprise,1,0,0,30.042388590560684,44,0
user_1352,"[""begin_checkout"", ""search"", ""view_returns"", ""remove_from_cart"", ""add_to_cart"", ""view_item"", ""remove_from_cart"", ""search"", ""contact_support"", ""remove_from_cart"", ""contact_support"", ""begin_checkout"", ""check_policy"", ""rage_click"", ""view_item"", ""begin_checkout""]",FR,mobile,free,2,1,1,891.662675993479,77,0
user_1353,"[""contact_support"", ""rage_click"", ""wishlist_add"", ""add_to_cart"", ""page_view"", ""view_item"", ""purchase"", ""begin_checkout"", ""page_view"", ""page_view"", ""search"", ""remove_from_cart"", ""wishlist_add"", ""remove_from_cart"", ""purchase""]",IN,tablet,free,0,0,2,62.11392317867004,11,1
user_1354,"[""contact_support"", ""purchase"", ""page_view"", ""contact_support"", ""rage_click"", ""search"", ""check_policy"", ""check_policy"", ""search"", ""check_policy""]",US,tablet,free,1,0,0,162.44777124754074,29,0
user_1355,"[""view_item"", ""purchase"", ""check_policy"", ""add_to_cart"", ""remove_from_cart"", ""wishlist_add""]",FR,desktop,premium,0,0,2,568.5069277167291,56,0
user_1356,"[""check_policy"", ""check_policy"", ""remove_from_cart"", ""check_policy"", ""begin_checkout"", ""page_view"", ""contact_support""]",UK,desktop,free,0,0,1,0.030713329881468243,93,1
user_1357,"[""check_policy"", ""view_item"", ""view_item"", ""page_view"", ""view_item"", ""contact_support"", ""view_returns"", ""search""]",UK,tablet,free,0,0,1,777.7977651198439,21,1
user_1358,"[""view_returns"", ""page_view"", ""page_view"", ""wishlist_add"", ""contact_support"", ""remove_from_cart"", ""purchase"", ""view_returns"", ""view_item"", ""add_to_cart"", ""purchase"", ""contact_support""]",BR,desktop,enterprise,1,0,3,16.491686783420096,62,0
user_1359,"[""wishlist_add"", ""view_item"", ""check_policy"", ""remove_from_cart"", ""view_returns"", ""view_returns"", ""check_policy"", ""contact_support""]",JP,desktop,enterprise,0,0,1,56.213152304421556,26,0
user_1360,"[""remove_from_cart"", ""check_policy"", ""contact_support"", ""contact_support"", ""wishlist_add"", ""page_view"", ""remove_from_cart"", ""view_item"", ""rage_click"", ""begin_checkout"", ""add_to_cart"", ""remove_from_cart"", ""purchase""]",BR,desktop,premium,1,0,3,8.860635643962498,27,1
user_1361,"[""page_view"", ""check_policy"", ""view_returns"", ""check_policy"", ""check_policy"", ""rage_click"", ""remove_from_cart"", ""check_policy"", ""rage_click"", ""begin_checkout"", ""view_item"", ""begin_checkout"", ""remove_from_cart"", ""view_returns""]",JP,tablet,enterprise,0,0,2,219.89093129189274,33,1
user_1362,"[""begin_checkout"", ""rage_click"", ""rage_click"", ""add_to_cart"", ""contact_support"", ""purchase"", ""purchase"", ""remove_from_cart"", ""search"", ""contact_support"", ""add_to_cart"", ""page_view"", ""wishlist_add"", ""check_policy"", ""begin_checkout"", ""contact_support"", ""check_policy"", ""page_view"", ""view_returns""]",BR,mobile,free,1,0,0,859.9079833056132,81,0
user_1363,"[""check_policy"", ""wishlist_add"", ""add_to_cart"", ""add_to_cart"", ""contact_support"", ""rage_click"", ""view_item""]",JP,mobile,free,0,0,1,547.9735023187333,46,0
user_1364,"[""remove_from_cart"", ""purchase"", ""add_to_cart"", ""wishlist_add"", ""contact_support"", ""contact_support"", ""check_policy"", ""check_policy"", ""begin_checkout"", ""add_to_cart"", ""view_item"", ""remove_from_cart"", ""remove_from_cart"", ""search"", ""view_returns"", ""view_returns"", ""begin_checkout"", ""purchase""]",FR,tablet,premium,0,0,0,306.2859026277915,39,0
user_1365,"[""page_view"", ""begin_checkout"", ""remove_from_cart"", ""remove_from_cart"", ""search"", ""view_item"", ""contact_support"", ""page_view"", ""purchase"", ""check_policy"", ""begin_checkout"", ""view_returns""]",CN,desktop,enterprise,1,0,0,61.55007025543667,93,1
user_1366,"[""search"", ""search"", ""view_item"", ""search"", ""remove_from_cart"", ""search"", ""rage_click"", ""begin_checkout"", ""add_to_cart"", ""purchase"", ""add_to_cart"", ""begin_checkout"", ""add_to_cart""]",IN,desktop,enterprise,0,1,1,611.1379137531561,61,0
user_1367,"[""wishlist_add"", ""contact_support"", ""begin_checkout"", ""rage_click"", ""add_to_cart"", ""purchase"", ""view_returns"", ""check_policy"", ""purchase"", ""view_item""]",US,mobile,enterprise,0,1,3,421.67421526338813,32,0
user_1368,"[""check_policy"", ""view_returns"", ""page_view"", ""rage_click"", ""remove_from_cart"", ""view_returns"", ""contact_support"", ""check_policy"", ""contact_support"", ""check_policy"", ""view_item"", ""page_view"", ""remove_from_cart"", ""wishlist_add"", ""view_item"", ""view_returns"", ""contact_support"", ""check_policy"", ""view_returns""]",JP,tablet,premium,0,0,0,93.12057272793191,46,0
user_1369,"[""purchase"", ""page_view"", ""wishlist_add"", ""rage_click"", ""purchase"", ""wishlist_add"", ""contact_support"", ""page_view"", ""page_view"", ""view_returns"", ""purchase"", ""view_returns"", ""view_returns"", ""search"", ""view_returns""]",DE,tablet,enterprise,1,0,3,490.56392195162965,83,0
user_1370,"[""check_policy"", ""check_policy"", ""contact_support"", ""remove_from_cart"", ""rage_click"", ""wishlist_add"", ""view_item"", ""search"", ""rage_click"", ""contact_support"", ""add_to_cart"", ""view_item"", ""remove_from_cart"", ""begin_checkout""]",JP,desktop,enterprise,1,0,3,629.0406214993212,33,0
user_1371,"[""page_view"", ""contact_support"", ""search"", ""begin_checkout"", ""rage_click"", ""wishlist_add""]",FR,desktop,enterprise,1,0,1,359.42307819486825,89,0
user_1372,"[""begin_checkout"", ""wishlist_add"", ""search"", ""contact_support"", ""rage_click"", ""wishlist_add"", ""contact_support"", ""purchase"", ""add_to_cart"", ""remove_from_cart"", ""remove_from_cart"", ""page_view"", ""add_to_cart"", ""add_to_cart"", ""page_view"", ""rage_click""]",US,desktop,free,0,0,1,31.73623235677843,59,0
